,id,raw_name,depth_ordering_rank,crop,header_id,num_mask_points,xmin,ymin,xmax,ymax,width,height,coco_label
50781,1,person,2,0,18214,16,826,780,928,1100,102,320,person
50782,13,person,14,1,18214,21,1978,863,2046,1273,68,410,person
50783,16,person,17,0,18214,21,487,818,537,971,50,153,person
50784,18,person,19,0,18215,31,86,832,146,1038,60,206,person
50785,24,person,25,0,18215,19,241,822,273,935,32,113,person
50786,25,person,26,1,18215,23,1169,858,1223,956,54,98,person
50787,10,car,11,1,18216,15,1777,1227,2200,1647,423,420,car
50788,13,car,14,1,18216,37,1358,876,1640,1199,282,323,car
50789,17,bird,18,0,18216,27,1519,1569,1615,1621,96,52,bird
50790,18,person,19,0,18216,33,2142,855,2176,938,34,83,person
50791,3,car,4,1,18217,17,2,1020,283,1447,281,427,car
50792,4,car,5,1,18217,36,237,991,795,1341,558,350,car
50793,17,car,18,0,18217,28,882,983,1177,1179,295,196,car
50794,21,person,22,0,18217,17,1535,966,1561,1067,26,101,person
50795,22,person,23,0,18217,19,1458,963,1482,1064,24,101,person
50796,0,car,1,0,18218,27,230,702,1372,1070,1142,368,car
50797,6,chair,7,0,18218,21,135,802,249,954,114,152,chair
50798,7,person,8,0,18218,33,95,705,219,962,124,257,person
50799,8,chair,9,1,18218,15,2,804,84,964,82,160,chair
50800,9,person,10,1,18218,29,2,698,78,952,76,254,person
50801,10,person,11,1,18218,16,76,713,156,810,80,97,person
50802,17,person,18,1,18218,16,589,654,701,774,112,120,person
50803,18,person,19,1,18218,21,1130,596,1210,760,80,164,person
50804,19,person,20,0,18218,58,1812,636,2008,1046,196,410,person
50805,31,door,32,0,18218,17,509,719,827,1025,318,306,door
50806,34,door,35,0,18218,18,776,714,1025,1020,249,306,door
50807,8,person,8,0,18219,19,768,747,821,908,53,161,person
50808,9,person,9,0,18219,20,691,736,754,912,63,176,person
50809,20,person,18,0,18219,24,668,764,715,904,47,140,person
50810,23,person,21,0,18219,32,1197,727,1255,885,58,158,person
50811,24,person,22,0,18219,25,1112,755,1154,849,42,94,person
50812,25,person,23,0,18219,24,965,752,1000,855,35,103,person
50813,26,person,24,0,18219,25,1303,750,1346,865,43,115,person
50814,27,person,25,0,18219,25,1346,735,1388,837,42,102,person
50815,36,person,34,0,18219,20,627,754,662,913,35,159,person
50816,40,person,38,1,18219,15,832,779,862,850,30,71,person
50817,41,bench,39,0,18219,19,438,837,518,888,80,51,bench
50818,1,person,2,0,18220,29,304,1159,400,1423,96,264,person
50819,7,car,8,0,18220,17,721,1187,832,1265,111,78,car
50820,8,car,9,0,18220,27,930,1196,1181,1327,251,131,car
50821,1,car,2,0,18221,22,751,1111,895,1189,144,78,car
50822,5,car,6,0,18221,36,1230,1114,1556,1248,326,134,car
50823,28,person,29,0,18221,30,70,1081,99,1168,29,87,person
50824,49,person,49,1,18221,18,1981,1073,2014,1133,33,60,person
50825,112,person,112,1,18221,19,2016,1144,2143,1259,127,115,person
50826,209,traffic light,209,0,18221,19,328,995,449,1097,121,102,traffic light
50827,267,person,267,0,18221,18,1081,1100,1127,1185,46,85,person
50828,268,bicycle,268,0,18221,23,1085,1145,1130,1201,45,56,bicycle
50829,280,door,280,0,18221,16,1271,1121,1348,1221,77,100,door
50830,284,door,284,0,18221,17,1321,1121,1384,1224,63,103,door
50831,26,traffic light,27,0,18222,40,1294,2,1483,1006,189,1004,traffic light
50832,1,car,2,0,18223,15,5,871,480,1238,475,367,car
50833,11,car,11,1,18223,16,973,864,1097,956,124,92,car
50834,39,person,39,0,18223,33,1267,850,1399,1194,132,344,person
50835,45,motorbikes,45,1,18223,23,910,864,1020,970,110,106,motorcycle
50836,51,person,51,0,18223,16,1083,837,1110,913,27,76,person
50837,77,person,76,1,18223,41,1371,813,1478,1264,107,451,person
50838,78,person,77,0,18223,55,1404,797,1598,1317,194,520,person
50839,82,person,81,0,18223,15,1144,842,1170,903,26,61,person
50840,0,car,1,0,18224,19,1073,1060,1837,1316,764,256,car
50841,8,car,9,1,18226,15,465,702,687,910,222,208,car
50842,6,car,5,0,18227,23,936,520,1343,800,407,280,car
50843,11,car,10,0,18227,16,1251,517,1509,707,258,190,car
50844,31,person,21,0,18227,41,175,471,242,644,67,173,person
50845,32,person,22,1,18227,35,244,475,287,607,43,132,person
50846,41,truck,31,1,18227,17,663,427,754,540,91,113,truck
50847,44,car,34,1,18227,17,708,495,768,548,60,53,car
50848,46,car,36,1,18227,27,752,480,850,565,98,85,car
50849,47,car,37,0,18227,35,830,483,966,589,136,106,car
50850,0,person,1,0,18228,41,1269,279,1717,1644,448,1365,person
50851,0,car,1,0,18229,19,1017,896,1880,1182,863,286,car
50852,1,person,2,0,18229,21,171,816,322,1185,151,369,person
50853,5,person,6,0,18229,40,316,816,427,1186,111,370,person
50854,7,car,8,1,18229,24,556,866,996,1031,440,165,car
50855,8,car,9,1,18229,19,1238,868,1822,993,584,125,car
50856,5,person,6,0,18230,24,1971,1027,2193,1639,222,612,person
50857,14,traffic light,14,0,18230,25,1667,622,1903,1440,236,818,traffic light
50858,33,bicycle,33,0,18230,56,99,1096,249,1203,150,107,bicycle
50859,34,person,34,0,18230,30,239,1071,278,1162,39,91,person
50860,35,bird,35,0,18230,17,307,1179,335,1201,28,22,bird
50861,5,car,6,0,18231,17,350,870,993,1092,643,222,car
50862,23,door,21,0,18231,18,731,881,883,1055,152,174,door
50863,18,person,18,0,18232,19,1123,888,1151,978,28,90,person
50864,2,person,3,0,18233,24,245,971,425,1462,180,491,person
50865,1,car,2,0,18234,29,138,939,626,1224,488,285,car
50866,0,parking meter,1,0,18235,33,402,503,447,659,45,156,parking meter
50867,1,car,2,0,18235,26,458,514,1076,715,618,201,car
50868,6,person,7,0,18235,15,273,460,363,649,90,189,person
50869,13,car,14,1,18235,15,0,730,545,1196,545,466,car
50870,26,chair,27,0,18235,19,1192,514,1255,582,63,68,chair
50871,29,chair,30,1,18235,17,343,513,398,573,55,60,chair
50872,0,person,1,0,18236,27,1239,616,1482,1364,243,748,person
50873,7,person,8,0,18236,26,1511,715,1572,901,61,186,person
50874,16,flowerpot,17,1,18236,16,2,1078,319,1533,317,455,potted plant
50875,22,car,23,1,18236,15,411,745,586,819,175,74,car
50876,27,person,28,1,18236,20,1142,711,1252,863,110,152,person
50877,28,car,29,1,18236,22,640,727,1042,897,402,170,car
50878,31,car,32,1,18236,19,100,789,600,1278,500,489,car
50879,33,person,34,1,18236,63,1564,670,1774,1417,210,747,person
50880,34,backpack,35,0,18236,18,1614,789,1772,1056,158,267,backpack
50881,35,person,36,1,18236,58,1722,592,2047,1535,325,943,person
50882,0,car,1,0,18237,24,544,509,1146,764,602,255,car
50883,1,car,2,0,18237,20,1519,600,1885,790,366,190,car
50884,17,person,17,1,18237,37,1160,578,1313,842,153,264,person
50885,1,car,2,0,18239,32,194,303,482,402,288,99,car
50886,25,person,26,1,18239,17,241,270,261,334,20,64,person
50887,56,door,57,0,18239,17,13,304,99,398,86,94,door
50888,5,pot,6,0,18240,16,1036,1105,1100,1152,64,47,potted plant
50889,7,person,8,0,18240,26,757,998,815,1203,58,205,person
50890,8,car,9,0,18240,31,206,1009,731,1207,525,198,car
50891,9,fire hydrant,10,0,18240,31,1501,1086,1534,1164,33,78,fire hydrant
50892,10,person,11,0,18240,40,704,1003,766,1201,62,198,person
50893,0,car,1,0,18241,37,1002,751,1585,945,583,194,car
50894,26,traffic light,21,0,18241,18,486,709,515,785,29,76,traffic light
50895,29,car,24,1,18241,23,766,742,1151,934,385,192,car
50896,30,car,25,1,18241,16,290,765,425,865,135,100,car
50897,40,car,35,1,18241,15,1743,824,1832,869,89,45,car
50898,47,traffic light,42,0,18241,31,1853,616,2047,845,194,229,traffic light
50899,0,car,1,0,18244,30,938,1003,1919,1325,981,322,car
50900,51,door,52,0,18244,18,1201,1016,1465,1261,264,245,door
50901,53,door,54,0,18244,20,1442,1012,1658,1254,216,242,door
50902,56,door,57,0,18244,15,97,1045,290,1257,193,212,door
50903,8,person,8,0,18245,41,6,670,55,883,49,213,person
50904,9,person,9,1,18245,30,40,653,99,871,59,218,person
50905,10,person,10,1,18245,27,177,649,219,747,42,98,person
50906,38,flowerpot,38,0,18245,20,435,263,479,304,44,41,potted plant
50907,39,flowerpot,39,0,18245,18,624,230,673,273,49,43,potted plant
50908,43,flowerpot,43,0,18245,41,657,464,742,591,85,127,potted plant
50909,45,flowerpot,45,0,18245,37,157,497,217,603,60,106,potted plant
50910,3,car,4,0,18247,38,78,733,515,963,437,230,car
50911,18,motorbike,18,0,18247,26,669,802,775,908,106,106,motorcycle
50912,34,flowerpot,34,0,18247,17,1008,836,1033,859,25,23,potted plant
50913,40,person,40,0,18247,26,1115,750,1135,828,20,78,person
50914,41,car,41,1,18247,19,1285,755,1345,816,60,61,car
50915,42,car,42,1,18247,20,1328,748,1388,803,60,55,car
50916,43,car,43,1,18247,15,1374,743,1408,794,34,51,car
50917,14,traffic light,4,0,18248,33,661,881,748,1130,87,249,traffic light
50918,28,person,18,0,18248,50,1009,1010,1062,1188,53,178,person
50919,29,person,19,0,18248,51,945,995,1002,1197,57,202,person
50920,30,person,20,1,18248,15,573,1007,604,1057,31,50,person
50921,31,car,21,0,18248,47,378,1022,628,1202,250,180,car
50922,32,car,22,1,18248,38,304,1023,423,1118,119,95,car
50923,33,car,23,1,18248,29,224,1019,323,1096,99,77,car
50924,34,bus,24,0,18248,23,26,919,225,1113,199,194,bus
50925,41,person,31,1,18248,16,388,1012,402,1025,14,13,person
50926,0,bicycle,1,0,18249,24,971,767,1290,1041,319,274,bicycle
50927,12,car,12,0,18249,29,0,670,858,1149,858,479,car
50928,14,person,13,0,18249,33,840,654,971,957,131,303,person
50929,31,door,30,0,18249,17,499,707,714,1007,215,300,door
50930,35,traffic light,34,0,18249,49,1426,27,1982,928,556,901,traffic light
50931,42,car,41,1,18249,16,2,630,348,777,346,147,car
50932,45,traffic light,44,0,18249,35,12,157,291,674,279,517,traffic light
50933,5,street sign,6,0,18250,22,207,112,529,1629,322,1517,street sign
50934,14,traffic light,15,0,18250,49,72,867,255,1033,183,166,traffic light
50935,50,person,48,0,18250,15,866,751,906,878,40,127,person
50936,51,person,49,0,18250,17,815,682,878,885,63,203,person
50937,5,traffic light,6,1,18251,28,1698,1059,2048,1534,350,475,traffic light
50938,2,car,3,0,18253,27,1363,1055,1686,1179,323,124,car
50939,32,bicycle,32,0,18253,22,1033,1091,1156,1183,123,92,bicycle
50940,38,car,38,1,18253,20,137,1050,258,1158,121,108,car
50941,39,car,39,1,18253,22,58,1053,177,1146,119,93,car
50942,40,car,40,1,18253,18,2,1048,92,1137,90,89,car
50943,0,person,1,0,18254,37,1120,988,1169,1129,49,141,person
50944,1,person,2,0,18254,38,83,978,165,1197,82,219,person
50945,7,person,8,0,18254,31,1792,966,1861,1124,69,158,person
50946,8,person,9,0,18254,27,1723,950,1765,1082,42,132,person
50947,64,person,65,0,18254,29,4,985,70,1197,66,212,person
50948,106,person,106,1,18254,26,1843,969,1872,1102,29,133,person
50949,4,window,5,0,18255,20,510,370,657,870,147,500,window
50950,5,window,6,0,18255,24,788,280,1022,875,234,595,window
50951,6,window,7,0,18255,19,288,459,389,884,101,425,window
50952,7,window,8,0,18255,21,1249,167,1486,718,237,551,window
50953,8,bicycle,9,0,18255,88,1348,1145,1720,1397,372,252,bicycle
50954,15,bicycle,16,0,18255,43,331,1080,527,1256,196,176,bicycle
50955,23,car,24,0,18257,23,245,507,359,584,114,77,car
50956,0,car,1,0,18258,27,126,1245,1167,1548,1041,303,car
50957,17,person,16,0,18258,40,1698,1164,1820,1355,122,191,person
50958,18,bicycle,17,1,18258,46,1657,1260,1855,1386,198,126,bicycle
50959,42,door,41,0,18258,15,683,1264,917,1507,234,243,door
50960,12,car,13,1,18259,18,938,1040,1243,1209,305,169,car
50961,13,car,14,1,18259,22,637,1047,1047,1281,410,234,car
50962,14,car,15,0,18259,26,34,1085,731,1406,697,321,car
50963,8,person,9,0,18260,20,1114,982,1143,1085,29,103,person
50964,9,person,10,0,18260,24,1143,993,1175,1093,32,100,person
50965,10,person,11,0,18260,20,1196,978,1232,1092,36,114,person
50966,19,car,20,1,18260,20,2,1020,312,1253,310,233,car
50967,20,car,21,0,18260,27,304,1043,685,1204,381,161,car
50968,42,car,43,1,18260,17,1654,985,1860,1253,206,268,car
50969,43,car,44,0,18260,47,1186,1036,1759,1399,573,363,car
50970,6,motorbike,7,1,18261,61,1692,1194,2181,1467,489,273,motorcycle
50971,11,motorbike,12,0,18261,34,1374,919,1467,1022,93,103,motorcycle
50972,13,motorbike,14,1,18261,27,649,933,812,1058,163,125,motorcycle
50973,14,motorbike,15,0,18261,48,692,945,1000,1137,308,192,motorcycle
50974,1,person,2,0,18262,22,1132,822,1208,1057,76,235,person
50975,2,person,3,0,18262,19,1317,822,1404,1097,87,275,person
50976,3,person,4,0,18262,22,1532,789,1616,1075,84,286,person
50977,4,person,5,0,18262,20,1645,831,1741,1103,96,272,person
50978,5,person,6,0,18262,25,1793,826,1911,1156,118,330,person
50979,49,car,45,1,18262,22,18,816,251,900,233,84,car
50980,56,umbrella,52,0,18262,15,192,749,343,806,151,57,umbrella
50981,61,person,57,0,18262,37,1752,852,1816,1091,64,239,person
50982,0,person,1,0,18263,160,374,1196,489,1507,115,311,person
50983,9,person,10,0,18263,28,1087,1230,1150,1382,63,152,person
50984,10,person,11,0,18263,35,1237,1240,1302,1442,65,202,person
50985,11,person,12,0,18263,32,1278,1227,1339,1442,61,215,person
50986,13,person,14,1,18263,29,1822,1244,1955,1537,133,293,person
50987,30,person,31,0,18263,30,853,1208,899,1370,46,162,person
50988,39,person,40,0,18263,21,703,1240,744,1356,41,116,person
50989,40,person,41,0,18263,21,768,1220,809,1356,41,136,person
50990,58,person,59,0,18263,21,568,1236,600,1336,32,100,person
50991,15,car,16,1,18264,16,2118,1142,2198,1247,80,105,car
50992,67,window,68,0,18264,17,1053,89,1151,232,98,143,window
50993,68,window,69,0,18264,15,910,147,997,278,87,131,window
50994,70,window,71,0,18264,15,672,251,744,366,72,115,window
50995,0,person,1,0,18265,26,193,643,333,1011,140,368,person
50996,1,person,2,0,18265,35,34,698,152,989,118,291,person
50997,3,bicycle,4,0,18265,62,1165,798,1457,992,292,194,bicycle
50998,4,person,5,0,18265,22,401,684,481,954,80,270,person
50999,5,person,6,0,18265,34,664,676,757,1029,93,353,person
51000,6,person,7,0,18265,38,728,619,839,1018,111,399,person
51001,14,person,15,0,18265,26,307,676,381,1000,74,324,person
51002,15,person,16,1,18265,18,1563,691,1674,769,111,78,person
51003,0,door,1,0,18266,17,1193,798,1381,1415,188,617,door
51004,1,window,2,0,18266,17,1676,46,1927,522,251,476,window
51005,6,bicycle,7,0,18266,21,550,1112,700,1296,150,184,bicycle
51006,17,car,18,0,18266,16,904,1049,1012,1133,108,84,car
51007,18,person,19,0,18266,26,317,1024,381,1227,64,203,person
51008,19,window,20,0,18266,15,34,423,343,809,309,386,window
51009,20,person,21,0,18266,35,179,1026,236,1220,57,194,person
51010,24,person,25,0,18266,23,841,1033,876,1155,35,122,person
51011,1,car,2,0,18267,38,1145,1202,1664,1525,519,323,car
51012,19,car,19,0,18267,26,671,1243,793,1324,122,81,car
51013,20,car,20,0,18267,38,943,1249,1190,1428,247,179,car
51014,23,car,23,1,18267,17,618,1247,693,1312,75,65,car
51015,24,car,24,0,18267,19,23,1246,111,1314,88,68,car
51016,33,person,33,1,18267,25,1962,1167,2002,1286,40,119,person
51017,0,car,1,0,18268,18,611,1258,1272,1528,661,270,car
51018,10,car,9,1,18268,23,468,1273,804,1428,336,155,car
51019,16,car,17,1,18269,16,1956,1220,2193,1335,237,115,car
51020,14,bicycle,14,0,18270,25,990,900,1078,1135,88,235,bicycle
51021,15,person,15,0,18270,45,939,699,1109,1051,170,352,person
51022,26,car,27,1,18271,15,477,502,535,549,58,47,car
51023,28,car,29,1,18271,16,496,498,551,544,55,46,car
51024,30,car,31,1,18271,17,550,488,591,527,41,39,car
51025,31,car,32,1,18271,17,550,477,595,522,45,45,car
51026,36,car,37,1,18271,17,606,459,798,537,192,78,car
51027,57,car,58,1,18271,15,396,480,480,508,84,28,car
51028,59,car,60,1,18271,16,304,488,407,531,103,43,car
51029,60,car,61,1,18271,15,291,499,394,537,103,38,car
51030,3,person,4,0,18272,25,17,1116,140,1462,123,346,person
51031,5,person,6,0,18272,33,116,1124,222,1491,106,367,person
51032,10,person,11,0,18272,20,1469,1069,1500,1160,31,91,person
51033,30,window,31,0,18272,18,1403,847,1464,1010,61,163,window
51034,2,car,3,0,18273,37,275,1017,995,1365,720,348,car
51035,21,car,22,1,18273,17,2,1126,333,1455,331,329,car
51036,1,person,2,0,18274,36,1953,933,2045,1146,92,213,person
51037,2,car,3,0,18274,18,1631,946,1815,1013,184,67,car
51038,3,person,4,0,18274,20,1755,918,1783,1052,28,134,person
51039,4,person,5,0,18274,26,1461,925,1506,1064,45,139,person
51040,5,person,6,0,18274,26,1376,931,1418,1062,42,131,person
51041,6,person,7,0,18274,30,1210,901,1270,1064,60,163,person
51042,7,person,8,0,18274,28,1264,927,1309,1067,45,140,person
51043,8,person,9,0,18274,25,1300,908,1346,1066,46,158,person
51044,10,person,11,0,18274,25,1131,901,1176,1054,45,153,person
51045,16,person,17,0,18274,16,1820,946,1850,1028,30,82,person
51046,0,person,1,0,18275,23,1318,1164,1406,1465,88,301,person
51047,2,car,2,0,18275,18,844,1199,1330,1391,486,192,car
51048,6,car,6,1,18275,16,1278,1168,1526,1323,248,155,car
51049,30,car,29,1,18275,15,1615,1192,1672,1263,57,71,car
51050,43,backpack,42,0,18275,24,1304,1200,1384,1308,80,108,backpack
51051,52,door,51,0,18275,17,1147,1204,1258,1348,111,144,door
51052,3,car,2,0,18276,65,604,775,716,869,112,94,car
51053,4,flowerpot,3,0,18276,30,1212,837,1265,878,53,41,potted plant
51054,7,umbrella,6,0,18276,20,95,767,165,783,70,16,umbrella
51055,9,person,8,0,18276,97,392,800,522,1079,130,279,person
51056,10,person,9,0,18276,37,1602,805,1638,889,36,84,person
51057,28,car,24,0,18276,38,712,786,816,861,104,75,car
51058,29,person,25,0,18276,19,2018,813,2053,869,35,56,person
51059,30,person,26,0,18276,27,1295,796,1331,870,36,74,person
51060,41,traffic light,37,0,18276,72,190,5,471,1017,281,1012,traffic light
51061,45,flowerpot,41,0,18276,16,1340,845,1402,894,62,49,potted plant
51062,47,flowerpot,43,0,18276,22,1488,855,1557,908,69,53,potted plant
51063,49,flowerpot,45,0,18276,21,1639,864,1717,923,78,59,potted plant
51064,51,flowerpot,47,0,18276,15,1121,832,1159,868,38,36,potted plant
51065,55,car,51,1,18276,17,537,792,569,823,32,31,car
51066,56,car,52,1,18276,19,509,792,547,828,38,36,car
51067,58,umbrella,54,0,18276,25,362,762,503,839,141,77,umbrella
51068,59,bus,55,1,18276,26,360,766,414,825,54,59,bus
51069,61,flowerpot,57,0,18276,19,1057,829,1104,863,47,34,potted plant
51070,63,flowerpot,59,0,18276,17,991,824,1030,858,39,34,potted plant
51071,65,flowerpot,61,0,18276,17,933,824,973,854,40,30,potted plant
51072,0,car,1,1,18277,18,1597,664,2046,906,449,242,car
51073,2,person,3,0,18277,22,428,709,446,756,18,47,person
51074,4,fire hydrant,5,0,18277,21,290,755,321,819,31,64,fire hydrant
51075,21,traffic light,13,1,18277,20,643,1,724,843,81,842,traffic light
51076,38,person,30,0,18277,41,1258,676,1313,810,55,134,person
51077,39,person,31,0,18277,32,1171,677,1220,816,49,139,person
51078,40,person,32,0,18277,24,1109,682,1150,822,41,140,person
51079,42,person,34,0,18277,15,490,702,505,757,15,55,person
51080,47,car,39,0,18277,19,175,751,281,811,106,60,car
51081,49,car,41,1,18277,20,267,722,306,789,39,67,car
51082,52,car,44,0,18277,22,113,715,187,746,74,31,car
51083,53,car,45,1,18277,18,93,716,114,752,21,36,car
51084,54,car,46,0,18277,21,55,714,97,755,42,41,car
51085,55,car,47,0,18277,16,30,722,68,756,38,34,car
51086,56,car,48,1,18277,15,0,722,44,761,44,39,car
51087,0,car,1,0,18278,17,228,989,545,1191,317,202,car
51088,1,car,2,0,18278,22,734,968,937,1050,203,82,car
51089,2,car,3,1,18278,17,2,952,258,1129,256,177,car
51090,10,motorbike,11,1,18278,21,2097,1070,2200,1226,103,156,motorcycle
51091,11,person,12,1,18278,20,2107,923,2163,1076,56,153,person
51092,18,person,19,0,18278,31,1732,918,1778,1041,46,123,person
51093,19,dog,20,0,18278,15,1782,996,1813,1035,31,39,dog
51094,20,motorbike,21,0,18278,32,1479,978,1587,1047,108,69,motorcycle
51095,23,person,24,0,18278,26,1663,932,1696,1039,33,107,person
51096,24,person,25,0,18278,31,1611,931,1657,1041,46,110,person
51097,35,person,36,1,18278,21,1125,997,1249,1105,124,108,person
51098,40,motorbike,41,0,18278,33,132,1035,222,1155,90,120,motorcycle
51099,41,person,42,0,18278,32,126,964,217,1149,91,185,person
51100,0,person,1,0,18279,21,647,479,856,988,209,509,person
51101,11,person,12,1,18279,27,116,530,432,1017,316,487,person
51102,15,bicycle,16,1,18279,35,435,558,516,684,81,126,bicycle
